launch_date,mission_name,vehicle,source,launch_site,lat,lon,label,cloud_cover_pct,wind_speed_ms,precipitation_mm,temperature_c,relative_humidity_pct,surface_pressure_hpa,precip_3day_sum,cloud_cover_day_minus_1,wind_speed_max_3day,month,is_monsoon_season,day_of_year,is_cyclone_season,vehicle_PSLV,vehicle_GSLV,vehicle_LVM3,vehicle_Falcon
2024-07-03 08:55:00,Starlink: Group 8-9 (20 satellites),F9 B5 B1073‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,65.60974,2.3733306,0.0009536743,32.25479,67.2092,1001.4175,0.0019073486328125,96.6156,5.200290203094482,7.0,1,185.0,0,0,0,0,0
2024-07-08 23:30:00,Türksat 6A,F9 B5 B1076‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,98.76099,4.0377007,0.5106926,29.210602,79.05988,1000.54065,0.0591278076171875,100.0,4.665523052215576,7.0,1,190.0,0,0,0,0,0
2024-07-12 02:35:00,Starlink: Group 9-3 (20 satellites),F9 B5 B1063‑19,SpaceX,Cape Canaveral,28.5721,-80.648,0,93.67676,4.338139,0.12254715,30.110748,80.459785,1000.72375,0.1087188720703125,99.09363,5.903963088989258,7.0,1,194.0,0,0,0,0,0
2024-07-27 05:45:00,Starlink: Group 10-9 (23 satellites),F9 B5 B1069‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,3.6800263,0.0,32.27652,62.456013,999.79626,0.14495849609375,61.340332,4.05478048324585,7.0,1,209.0,0,0,0,0,0
2024-07-28 05:09:00,Starlink: Group 10-4 (23 satellites),F9 B5 B1077‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,95.440674,3.1316607,0.088214874,32.923737,62.89307,998.46063,0.14495849609375,100.0,4.05478048324585,7.0,1,210.0,0,0,0,0,0
2024-07-28 09:22:00,Starlink: Group 9-4 (21 satellites),F9 B5 B1071‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,95.440674,3.1316607,0.088214874,32.923737,62.89307,998.46063,0.14495849609375,100.0,4.05478048324585,7.0,1,210.0,0,0,0,0,0
2024-08-02 05:01:00,Starlink: Group 10-6 (23 satellites),F9 B5 B1078‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,1.1748083,0.0,30.890533,74.047935,1002.9625,0.0858306884765625,100.0,2.4184396266937256,8.0,1,215.0,0,0,0,0,0
2024-08-04 07:24:00,Starlink: Group 11-1 (23 satellites),F9 B5 B1082‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,44.458008,3.8506455,0.4878044,29.493317,82.56836,1004.16376,0.102996826171875,100.0,2.9186856746673584,8.0,1,217.0,0,0,0,0,0
2024-08-04 15:02:00,"CRS NG-21 (S.S. Francis R. ""Dick"" Scobee)",F9 B5 B1080‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,44.458008,3.8506455,0.4878044,29.493317,82.56836,1004.16376,0.102996826171875,100.0,2.9186856746673584,8.0,1,217.0,0,0,0,0,0
2024-08-10 12:50:00,Starlink: Group 8-3 (21 satellites),F9 B5 B1067‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,86.450195,2.1102865,0.00333786,30.912506,73.118805,1004.44,0.6070137023925781,18.322754,3.6159284114837646,8.0,1,223.0,0,0,0,0,0
2024-08-12 02:02:00,ASBM 1 (GX 10A) & ASBM 2 (GX 10B),F9 B5 B1061‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.1179585,0.0,30.70108,78.46483,1002.2444,0.6089210510253906,50.854492,4.013113021850586,8.0,1,225.0,0,0,0,0,0
2024-08-12 10:37:00,Starlink: Group 10-7 (23 satellites),F9 B5 B1073‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.1179585,0.0,30.70108,78.46483,1002.2444,0.6089210510253906,50.854492,4.013113021850586,8.0,1,225.0,0,0,0,0,0
2024-08-15 13:00:00,WorldView Legion 3 & 4,F9 B5 B1076‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,92.65747,5.8093753,0.00333786,30.409088,79.127914,1001.7606,0.0,9.854126,5.029053688049316,8.0,1,228.0,0,0,0,0,0
2024-08-16 18:56:00,Transporter-11 (116 payload smallsat rideshare),F9 B5 B1075‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.24011,6.1809855,0.0,30.794098,77.46554,1001.2569,0.003337860107421875,92.65747,5.809375286102295,8.0,1,229.0,0,0,0,0,0
2024-08-20 13:20:00,Starlink: Group 10-5 (23 satellites),F9 B5 B1085‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,61.28235,6.5634403,0.0,30.467926,78.14989,1002.7544,0.000476837158203125,18.884277,6.180985450744629,8.0,1,233.0,0,0,0,0,0
2024-08-28 07:48:00,Starlink: Group 8-6 (21 satellites),F9 B5 B1062‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,3.9409003,0.14972687,30.18985,70.72123,1005.42126,0.007152557373046875,100.0,3.4613687992095947,8.0,1,241.0,0,0,0,0,0
2024-08-31 07:43:00,Starlink: Group 8-10 (21 satellites),F9 B5 B1069‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.3479433,0.019550323,29.049957,73.49073,1002.3181,0.21839141845703125,100.0,3.9409003257751465,8.0,1,244.0,0,0,0,0,0
2024-08-31 08:48:00,Starlink: Group 9-5 (21 satellites),F9 B5 B1081‑9,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.3479433,0.019550323,29.049957,73.49073,1002.3181,0.21839141845703125,100.0,3.9409003257751465,8.0,1,244.0,0,0,0,0,0
2024-09-05 15:33:00,Starlink: Group 8-11 (21 satellites),F9 B5 B1077‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,1.8393271,0.0,30.566803,72.464584,1002.22815,0.2903938293457031,100.0,4.420060634613037,9.0,1,249.0,0,0,0,0,0
2024-09-06 03:20:00,NROL-113 (21 Starshield satellites),F9 B5 B1063‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.6582303,0.07247925,29.686432,75.99387,1003.5538,0.20742416381835938,100.0,4.420060634613037,9.0,1,250.0,0,0,0,0,0
2024-09-10 09:23:00,Polaris Dawn (Crew Dragon C207-3 Resilience),F9 B5 B1083‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,90.148926,2.9302912,0.006198883,31.652496,74.520226,1001.11,0.000476837158203125,98.66638,2.806867837905884,9.0,1,254.0,0,0,0,0,0
2024-09-12 08:52:00,BlueBird Block 1 (5 satellites)[172],F9 B5 B1078‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.230037,0.0,30.926422,71.44119,1005.4875,0.006198883056640625,57.08313,4.640100955963135,9.0,1,256.0,0,0,0,0,0
2024-09-13 01:45:00,Starlink: Group 9-6 (21 satellites),F9 B5 B1071‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.586025,0.0,31.812164,62.383583,1003.70435,0.006198883056640625,100.0,4.640100955963135,9.0,1,257.0,0,0,0,0,0
2024-09-17 22:50:00,Galileo-L13 (FOC FM26 & FM32),F9 B5 B1067‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,37.261963,3.0343957,0.0,33.666412,55.356194,1002.5519,0.0,47.20764,4.586025238037109,9.0,1,261.0,0,0,0,0,0
2024-09-20 13:50:00,Starlink: Group 9-17 (20 satellites),F9 B5 B1075‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,95.85571,4.6138268,0.48923492,31.664948,69.28815,1003.0513,0.0,96.64307,4.138733386993408,9.0,1,264.0,0,0,0,0,0
2024-09-25 04:01:00,Starlink: Group 9-8 (20 satellites),F9 B5 B1081‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.66736,3.8563132,0.009536743,29.52481,81.564026,1002.3781,0.7162094116210938,100.0,5.772674560546875,9.0,1,269.0,0,0,0,0,0
2024-09-28 17:17:00,Crew-9 (Crew Dragon C212-4 Freedom),F9 B5 B1085‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,30.410767,3.7393773,0.00047683716,29.674225,82.10053,1006.66064,0.01239776611328125,46.38672,5.772674560546875,9.0,1,272.0,0,0,0,0,0
2024-10-07 14:52:00,Hera,F9 B5 B1061‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,46.887207,3.6857443,0.0009536743,28.98111,79.29909,1008.28125,0.00095367431640625,72.95227,3.9340837001800537,10.0,0,281.0,1,0,0,0,0
2024-10-14 16:06:00,Europa Clipper,Falcon Heavy B5  B1089 (core),SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.8864455,1.0199547,27.1586,86.65218,1006.3856,0.07104873657226562,74.5636,4.9353556632995605,10.0,0,288.0,1,0,0,0,1
2024-10-14 16:06:00,Europa Clipper,B1064‑6 (side),SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.8864455,1.0199547,27.1586,86.65218,1006.3856,0.07104873657226562,74.5636,4.9353556632995605,10.0,0,288.0,1,0,0,0,0
2024-10-14 16:06:00,Europa Clipper,B1065‑6 (side),SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.8864455,1.0199547,27.1586,86.65218,1006.3856,0.07104873657226562,74.5636,4.9353556632995605,10.0,0,288.0,1,0,0,0,0
2024-10-15 06:10:00,Starlink: Group 10-10 (23 satellites),F9 B5 B1080‑11,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.5668883,2.424717,26.835114,87.43099,1006.5556,1.033782958984375,100.0,4.9353556632995605,10.0,0,289.0,1,0,0,0,0
2024-10-15 08:21:00,Starlink: Group 9-7 (20 satellites),F9 B5 B1071‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.5668883,2.424717,26.835114,87.43099,1006.5556,1.033782958984375,100.0,4.9353556632995605,10.0,0,289.0,1,0,0,0,0
2024-10-18 23:31:00,Starlink: Group 8-19 (20 satellites),F9 B5 B1076‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,91.90674,3.470329,0.04386902,28.823395,79.76633,1006.70935,2.6459693908691406,83.73108,4.88644552230835,10.0,0,292.0,1,0,0,0,0
2024-10-20 05:13:00,OneWeb #20 (20 satellites),F9 B5 B1082‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,14.831543,3.2895103,0.06437302,29.783112,75.8707,1008.02686,0.5068778991699219,67.29431,4.204649448394775,10.0,0,294.0,1,0,0,0,0
2024-10-23 21:47:00,Starlink: Group 6-61 (23 satellites),F9 B5 B1073‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.3805096,0.0,29.757233,74.34565,1006.7444,0.08535385131835938,27.685547,3.7109408378601074,10.0,0,297.0,1,0,0,0,0
2024-10-24 17:13:00,NROL-167 (~17 Starshield satellites),F9 B5 B1063‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,1.042217,0.0,30.679108,62.901794,1006.38873,0.0209808349609375,100.0,3.7109408378601074,10.0,0,298.0,1,0,0,0,0
2024-10-26 21:47:00,Starlink: Group 10-8 (22 satellites),F9 B5 B1069‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,24.737549,1.9629534,0.0,31.045807,64.23532,1005.8825,0.0,82.0343,3.7109408378601074,10.0,0,300.0,1,0,0,0,0
2024-10-30 12:07:00,Starlink: Group 9-9 (20 satellites),F9 B5 B1075‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,18.33496,4.471996,0.1783371,29.1586,81.973495,1008.0744,0.007152557373046875,23.608398,3.841183662414551,10.0,0,304.0,1,0,0,0,0
2024-10-30 21:10:00,Starlink: Group 10-13 (23 satellites),F9 B5 B1078‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,18.33496,4.471996,0.1783371,29.1586,81.973495,1008.0744,0.007152557373046875,23.608398,3.841183662414551,10.0,0,304.0,1,0,0,0,0
2024-11-05 02:29:00,SpaceX CRS-31 (Cargo Dragon C208-5),F9 B5 B1083‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,1.0925293,5.806639,0.0,28.768463,72.965965,1009.52124,0.10013580322265625,10.421753,3.9759714603424072,11.0,0,310.0,1,0,0,0,0
2024-11-07 20:19:00,Starlink: Group 6-77 (23 satellites),F9 B5 B1085‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,13.647461,5.167666,0.042915344,27.805084,88.1875,1009.70685,0.009059906005859375,87.37793,5.806639194488525,11.0,0,312.0,1,0,0,0,0
2024-11-09 06:14:00,Starlink: Group 9-10 (20 satellites),F9 B5 B1081‑11,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.993803,0.01335144,28.53653,77.39474,1009.7006,0.05817413330078125,9.356689,5.806639194488525,11.0,0,314.0,1,0,0,0,0
2024-11-11 17:22:00,Koreasat 6A,F9 B5 B1067‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,7.186899,0.01335144,26.764313,75.860054,1008.34814,0.0209808349609375,15.905762,5.815370082855225,11.0,0,316.0,1,0,0,0,0
2024-11-11 21:28:00,Starlink: Group 6-69 (24 satellites),F9 B5 B1080‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,7.186899,0.01335144,26.764313,75.860054,1008.34814,0.0209808349609375,15.905762,5.815370082855225,11.0,0,316.0,1,0,0,0,0
2024-11-14 05:23:00,Starlink: Group 9-11 (20 satellites),F9 B5 B1082‑8,SpaceX,Cape Canaveral,28.5721,-80.648,1,93.52112,4.369835,0.13113022,27.328278,87.740326,1009.9888,2.4900436401367188,100.0,7.186899185180664,11.0,0,319.0,1,0,0,0,0
2024-11-14 13:21:00,Starlink: Group 6-68 (24 satellites),F9 B5 B1076‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,93.52112,4.369835,0.13113022,27.328278,87.740326,1009.9888,2.4900436401367188,100.0,7.186899185180664,11.0,0,319.0,1,0,0,0,0
2024-11-17 22:28:00,Optus-X/TD7,F9 B5 B1077‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,9.991455,6.0886607,0.017642975,28.075104,76.1438,1009.1937,1.0442733764648438,31.918335,5.212396144866943,11.0,0,322.0,1,0,0,0,0
2024-11-18 05:53:00,Starlink: Group 9-12 (20 satellites),F9 B5 B1071‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,32.357788,6.32621,0.0009536743,27.912018,72.156815,1010.09814,0.9307861328125,9.991455,6.088660717010498,11.0,0,323.0,1,0,0,0,0
2024-11-18 18:31:00,GSAT-20 (GSAT-N2),F9 B5 B1073‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,32.357788,6.32621,0.0009536743,27.912018,72.156815,1010.09814,0.9307861328125,9.991455,6.088660717010498,11.0,0,323.0,1,0,0,0,0
2024-11-21 16:07:00,Starlink: Group 6-66 (24 satellites),F9 B5 B1069‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,32.53174,4.3104854,0.0,27.209381,68.55424,1010.8906,0.00095367431640625,81.121826,6.462583065032959,11.0,0,326.0,1,0,0,0,0
2024-11-24 05:25:00,Starlink: Group 9-13 (20 satellites),F9 B5 B1075‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,88.28125,5.989467,0.0052452087,27.090485,78.88768,1011.08374,0.0209808349609375,83.24585,5.273116588592529,11.0,0,329.0,1,0,0,0,0
2024-11-25 10:02:00,Starlink: Group 12-1 (23 satellites),F9 B5 B1080‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,5.957129,0.0019073486,27.363678,72.96937,1010.51874,0.026226043701171875,88.28125,5.989467144012451,11.0,0,330.0,1,0,0,0,0
2024-11-27 04:41:00,Starlink: Group 6-76 (24 satellites),F9 B5 B1078‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,9.526921,0.0,26.801666,75.044235,1007.53186,1.4734268188476562,100.0,6.997530460357666,11.0,0,332.0,1,0,0,0,0
2024-11-30 05:00:00,Starlink: Group 6-65 (24 satellites),F9 B5 B1083‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,12.538376,3.00169,26.9086,89.76496,1000.77563,3.726959228515625,100.0,9.526921272277832,11.0,0,335.0,1,0,0,0,0
2024-11-30 08:10:00,NROL-126 (2 Starshield satellites) + Starlink: Group N-01[228] (20 satellites),F9 B5 B1088‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,12.538376,3.00169,26.9086,89.76496,1000.77563,3.726959228515625,100.0,9.526921272277832,11.0,0,335.0,1,0,0,0,0
2024-12-04 10:13:00,Starlink: Group 6-70 (24 satellites),F9 B5 B1067‑24,SpaceX,Cape Canaveral,28.5721,-80.648,1,69.57092,2.9953809,1.1658669,27.132233,87.28122,1009.2275,0.7534027099609375,63.934326,12.538375854492188,12.0,0,339.0,1,0,0,0,0
2024-12-05 03:05:00,Starlink: Group 9-14 (20 satellites),F9 B5 B1081‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,21.206665,2.7165163,0.00047683716,27.560455,84.26143,1009.7056,1.6341209411621094,69.57092,6.374235153198242,12.0,0,340.0,1,0,0,0,0
2024-12-05 16:10:00,SXM-9,F9 B5 B1076‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,21.206665,2.7165163,0.00047683716,27.560455,84.26143,1009.7056,1.6341209411621094,69.57092,6.374235153198242,12.0,0,340.0,1,0,0,0,0
2024-12-08 05:12:00,Starlink: Group 12-5 (23 satellites),F9 B5 B1086‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,3.065239,0.0,27.824371,76.2961,1009.6025,0.0019073486328125,30.93872,4.261778354644775,12.0,0,343.0,1,0,0,0,0
2024-12-13 21:55:00,Starlink: Group 11-2 (22 satellites),F9 B5 B1082‑9,SpaceX,Cape Canaveral,28.5721,-80.648,1,64.01367,6.143083,0.0,26.465729,75.17488,1010.21875,0.2498626708984375,100.0,5.653054237365723,12.0,0,348.0,1,0,0,0,0
2024-12-17 00:52:00,GPS III-7 (RRT-1)[237][238],F9 B5 B1085‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,7.3282657,0.44822693,25.31192,78.07088,1009.5544,0.0,82.30286,6.743281841278076,12.0,0,352.0,1,0,0,0,0
2024-12-17 13:19:00,NROL-149 (22 Starshield satellites)[240],F9 B5 B1063‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,7.3282657,0.44822693,25.31192,78.07088,1009.5544,0.0,82.30286,6.743281841278076,12.0,0,352.0,1,0,0,0,0
2024-12-17 22:26:00,O3b mPOWER 7 & 8,F9 B5 B1090‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,7.3282657,0.44822693,25.31192,78.07088,1009.5544,0.0,82.30286,6.743281841278076,12.0,0,352.0,1,0,0,0,0
2024-12-21 11:34:00,Bandwagon-2 (30 payload smallsat rideshare)[67][87] 425 Project Flight 3,F9 B5 B1071‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,80.6488,4.6149445,0.00047683716,26.92398,83.54336,1008.40936,2.856731414794922,36.25183,7.32826566696167,12.0,0,356.0,1,0,0,0,0
2024-12-23 05:35:00,Starlink: Group 12-2 (21 satellites),F9 B5 B1080‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,96.572876,6.6829596,0.0,26.711578,82.2355,1009.03815,0.00286102294921875,29.562378,6.055605888366699,12.0,0,358.0,1,0,0,0,0
2024-12-29 01:58:00,Starlink: Group 11-3 (22 satellites),F9 B5 B1075‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,68.38684,5.8758445,0.019550323,26.4982,82.38345,1012.8331,0.17499923706054688,35.375977,6.394162654876709,12.0,0,364.0,1,0,0,0,0
2024-12-29 05:00:00,Astranis: From One to Many (4 satellites),F9 B5 B1083‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,68.38684,5.8758445,0.019550323,26.4982,82.38345,1012.8331,0.17499923706054688,35.375977,6.394162654876709,12.0,0,364.0,1,0,0,0,0
2024-12-31 05:39:00,Starlink: Group 12-6 (21 satellites),F9 B5 B1078‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,76.87988,4.704637,0.0,26.507477,80.2265,1012.915,0.021457672119140625,79.85535,5.875844478607178,12.0,0,366.0,1,0,0,0,0
2025-01-04 01:27:00,Thuraya 4-NGS,F9 B5 B1073‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,34.23767,3.3752208,0.00047683716,25.982086,68.45913,1011.0538,0.0,20.117188,4.704637050628662,1.0,0,4.0,0,0,0,0,0
2025-01-06 20:43:00,Starlink: Group 6‑71,F9 B5 B1077‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.8544922,2.4561968,0.0,26.19522,69.786255,1010.65314,0.000476837158203125,47.43042,3.9035751819610596,1.0,0,6.0,0,0,0,0,0
2025-01-08 15:27:00,Starlink: Group 12-11 (21 satellites),F9 B5 B1086‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,24.679565,4.330991,0.0,25.893219,70.86656,1011.5275,0.0,0.8544922,3.5432658195495605,1.0,0,8.0,0,0,0,0,0
2025-01-10 03:53:00,NROL-153 (22 Starshield satellites)[261],F9 B5 B1071‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,97.18628,6.0462475,0.0,26.285553,72.6622,1013.6219,0.0,40.170288,4.936454772949219,1.0,0,10.0,0,0,0,0,0
2025-01-10 19:11:00,Starlink: Group 12-12 (21 satellites),F9 B5 B1067‑25,SpaceX,Cape Canaveral,28.5721,-80.648,1,97.18628,6.0462475,0.0,26.285553,72.6622,1013.6219,0.0,40.170288,4.936454772949219,1.0,0,10.0,0,0,0,0,0
2025-01-13 16:47:00,Starlink: Group 12-4 (21 satellites),F9 B5 B1080‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,78.59802,5.0232205,0.029087067,26.304596,82.98889,1011.1312,0.07772445678710938,74.749756,6.046247482299805,1.0,0,13.0,0,0,0,0,0
2025-01-14 19:09:00,Transporter-12 (131 payload smallsat rideshare),F9 B5 B1088‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,28.308105,4.568265,0.0,26.214996,76.83935,1013.3113,0.1068115234375,78.59802,6.046247482299805,1.0,0,14.0,0,0,0,0,0
2025-01-15 06:11:00,Blue Ghost Mission 1,F9 B5 B1085‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,24.664307,5.781603,0.00047683716,26.217682,76.58127,1013.6981,0.1068115234375,28.308105,5.732901096343994,1.0,0,15.0,0,0,0,0,0
2025-01-15 06:11:00,Hakuto-R Mission 2,F9 B5 B1085‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,24.664307,5.781603,0.00047683716,26.217682,76.58127,1013.6981,0.1068115234375,28.308105,5.732901096343994,1.0,0,15.0,0,0,0,0,0
2025-01-21 05:24:00,Starlink: Group 13-1 (21 satellites) + 2 Starshield satellites,F9 B5 B1083‑8,SpaceX,Cape Canaveral,28.5721,-80.648,1,16.900635,2.5826957,0.0,25.8732,70.13564,1010.1844,0.1068115234375,78.2135,5.9516425132751465,1.0,0,21.0,0,0,0,0,0
2025-01-21 15:45:00,Starlink: Group 11-8 (27 satellites),F9 B5 B1082‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,16.900635,2.5826957,0.0,25.8732,70.13564,1010.1844,0.1068115234375,78.2135,5.9516425132751465,1.0,0,21.0,0,0,0,0,0
2025-01-24 14:07:00,Starlink: Group 11-6 (23 satellites),F9 B5 B1063‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,4.5318604,2.574827,0.0,26.451569,69.23845,1010.5669,0.0,14.471436,4.541555404663086,1.0,0,24.0,0,0,0,0,0
2025-01-27 22:05:00,Starlink: Group 12-7 (21 satellites),F9 B5 B1076‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,27.529907,2.1938264,0.0,25.66983,76.42737,1009.5687,0.0,50.88501,4.281824588775635,1.0,0,27.0,0,0,0,0,0
2025-01-30 01:34:00,Spainsat NG I,F9 B5 B1073‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,4.333496,3.8586688,0.0,26.421295,75.536514,1008.8569,0.0,34.857178,4.380234241485596,1.0,0,30.0,0,0,0,0,0
2025-02-01 23:02:00,Starlink: Group 11-4,F9 B5 B1075‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,3.637634,0.0,27.284332,75.412025,1010.01373,0.0,25.332642,4.380234241485596,2.0,0,32.0,0,0,0,0,0
2025-02-04 10:15:00,Starlink: Group 12-3 (21 satellites),F9 B5 B1069‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,20.898438,2.0974777,0.0,27.532135,64.988686,1010.2469,0.0,17.843628,4.2215752601623535,2.0,0,35.0,0,0,0,0,0
2025-02-04 23:13:00,WorldView Legion 5 & 6 (2 satellites),F9 B5 B1086‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,20.898438,2.0974777,0.0,27.532135,64.988686,1010.2469,0.0,17.843628,4.2215752601623535,2.0,0,35.0,0,0,0,0,0
2025-02-08 19:18:00,Starlink: Group 12-9 (21 satellites),F9 B5 B1078‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,90.33203,3.615392,0.0,27.05191,75.48596,1010.7394,0.0,7.333374,3.355565071105957,2.0,0,39.0,0,0,0,0,0
2025-02-11 02:09:00,Starlink: Group 11-10,F9 B5 B1071‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,71.50574,2.987469,0.0,27.104156,65.60972,1011.4675,0.0,0.7598877,3.8691322803497314,2.0,0,42.0,0,0,0,0,0
2025-02-11 18:53:00,Starlink: Group 12-18 (21 satellites),F9 B5 B1077‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,71.50574,2.987469,0.0,27.104156,65.60972,1011.4675,0.0,0.7598877,3.8691322803497314,2.0,0,42.0,0,0,0,0,0
2025-02-15 06:14:00,Starlink: Group 12-8,F9 B5  B1067‑26,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,4.14539,0.0,26.920074,74.50689,1009.3862,0.0,0.0,4.059078693389893,2.0,0,46.0,0,0,0,0,0
2025-02-18 23:21:00,Starlink: Group 10-12 (23 satellites),F9 B5 B1080‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,4.503771,0.0,27.243073,74.6872,1011.54126,0.0,0.0,4.481808662414551,2.0,0,49.0,0,0,0,0,0
2025-02-21 15:19:00,Starlink: Group 12-14 (23 satellites),F9 B5 B1076‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,1.3336182,3.118612,0.0,27.270172,74.42924,1012.0719,0.0,0.0,5.109745979309082,2.0,0,52.0,0,0,0,0,0
2025-02-23 01:38:00,Starlink: Group 15-1 (22 satellites),F9 B5 B1082‑11,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,3.3120213,0.0,27.910065,72.51488,1012.54315,0.0,0.0,5.109745979309082,2.0,0,54.0,0,0,0,0,0
2025-02-27 00:16:00,"IM-2 Nova-C ""Athena"" lunar lander Lunar Trailblazer Brokkr-2 Odin[294] Chimera-1 TBD",F9 B5 B1083‑9,SpaceX,Cape Canaveral,28.5721,-80.648,1,78.62549,5.0905924,0.0,27.855133,70.795654,1011.6344,0.0,12.969971,5.861424446105957,2.0,0,58.0,0,0,0,0,0
2025-02-27 03:34:00,Starlink: Group 12-13 (21 satellites),F9 B5 B1092‑1[297],SpaceX,Cape Canaveral,28.5721,-80.648,1,78.62549,5.0905924,0.0,27.855133,70.795654,1011.6344,0.0,12.969971,5.861424446105957,2.0,0,58.0,0,0,0,0,0
2025-03-03 02:24:00,Starlink: Group 12-20 (21 satellites),F9 B5 B1086‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,3.3325195,3.911376,0.0,28.88272,76.232346,1008.095,0.0,26.812744,5.090592384338379,3.0,0,62.0,0,0,0,0,0
